PDC Year,Log name,Algorithm,TP,FP,TN,FN,Fscore (PDC),Fscore,balancedAccuracy,mcc,Fitness,Simplicity,Subprocesses,Events,Runtime
PDC20,pdc_2020_1011001.xes,Sp-DisCoveR,496,395,109,0,0.3556280587275693,0.71521268925739,0.6081349206349207,0.34697642414313606,1.0,20,0,16,0.5950357913970947
PDC20,pdc_2020_1011001.xes,Sp-DisCoveR_no_i2e_e2i,496,395,109,0,0.3556280587275693,0.71521268925739,0.6081349206349207,0.34697642414313606,1.0,20,0,16,0.4926261901855469
PDC20,pdc_2020_0100111.xes,DisCoveR,515,403,82,0,0.2892416225749559,0.7187718073970691,0.5845360824742268,0.30797703304796237,1.0,42,0,29,0.20240998268127441
PDC20,pdc_2020_0100111.xes,Sp-DisCoveR,515,400,85,0,0.2982456140350877,0.7202797202797202,0.5876288659793815,0.3140737652360937,1.0,42,0,29,1.434908390045166
PDC20,pdc_2020_0100111.xes,Sp-DisCoveR_no_i2e_e2i,515,400,85,0,0.2982456140350877,0.7202797202797202,0.5876288659793815,0.3140737652360937,1.0,42,0,29,1.5729179382324219
PDC20,pdc_2020_1201110.xes,DisCoveR,521,231,248,0,0.6822558459422283,0.8185388845247448,0.7588726513569937,0.5989189093625319,1.0,58,0,22,0.21401309967041016
PDC20,pdc_2020_1201110.xes,Sp-DisCoveR,521,231,248,0,0.6822558459422283,0.8185388845247448,0.7588726513569937,0.5989189093625319,1.0,55,1,23,1.3161182403564453
PDC20,pdc_2020_1201110.xes,Sp-DisCoveR_no_i2e_e2i,521,233,246,0,0.6786206896551724,0.8172549019607844,0.7567849686847599,0.5957073870122879,1.0,50,1,23,1.4192836284637451
PDC20,pdc_2020_0100010.xes,DisCoveR,506,254,240,0,0.6539509536784741,0.7993680884676145,0.742914979757085,0.5687358552482519,1.0,109,0,29,0.37705135345458984
PDC20,pdc_2020_0100010.xes,Sp-DisCoveR,506,254,240,0,0.6539509536784741,0.7993680884676145,0.742914979757085,0.5687358552482519,1.0,109,0,29,1.6610546112060547
PDC20,pdc_2020_0100010.xes,Sp-DisCoveR_no_i2e_e2i,506,254,240,0,0.6539509536784741,0.7993680884676145,0.742914979757085,0.5687358552482519,1.0,109,0,29,1.6522645950317383
PDC20,pdc_2020_0110101.xes,DisCoveR,516,428,56,0,0.2074074074074074,0.7068493150684931,0.5578512396694215,0.2514838997669526,1.0,45,0,32,0.13818144798278809
PDC20,pdc_2020_0110101.xes,Sp-DisCoveR,516,428,56,0,0.2074074074074074,0.7068493150684931,0.5578512396694215,0.2514838997669526,1.0,45,0,32,1.2205474376678467
PDC20,pdc_2020_0110101.xes,Sp-DisCoveR_no_i2e_e2i,516,428,56,0,0.2074074074074074,0.7068493150684931,0.5578512396694215,0.2514838997669526,1.0,45,0,32,1.350048542022705
PDC20,pdc_2020_0010001.xes,DisCoveR,532,445,23,0,0.09368635437881873,0.7051027170311465,0.5245726495726496,0.16358727789015845,1.0,17,0,20,0.05564689636230469
PDC20,pdc_2020_0010001.xes,Sp-DisCoveR,532,445,23,0,0.09368635437881873,0.7051027170311465,0.5245726495726496,0.16358727789015845,1.0,17,0,20,0.6425600051879883
PDC20,pdc_2020_0010001.xes,Sp-DisCoveR_no_i2e_e2i,532,445,23,0,0.09368635437881873,0.7051027170311465,0.5245726495726496,0.16358727789015845,1.0,17,0,20,0.6426699161529541
PDC20,pdc_2020_1211101.xes,DisCoveR,516,405,79,0,0.2806394316163411,0.7181628392484343,0.5816115702479339,0.3024028643962868,1.0,48,0,24,0.1318070888519287
PDC20,pdc_2020_1211101.xes,Sp-DisCoveR,516,405,79,0,0.2806394316163411,0.7181628392484343,0.5816115702479339,0.3024028643962868,1.0,42,1,25,1.0131502151489258
PDC20,pdc_2020_1211101.xes,Sp-DisCoveR_no_i2e_e2i,516,414,70,0,0.2527075812274368,0.7136929460580913,0.5723140495867769,0.283275957201723,1.0,36,1,25,1.1236276626586914
PDC20,pdc_2020_0200001.xes,DisCoveR,500,414,86,0,0.2935153583617747,0.7072135785007072,0.586,0.3067440361603017,1.0,93,0,36,0.6016111373901367
PDC20,pdc_2020_0200001.xes,Sp-DisCoveR,500,414,86,0,0.2935153583617747,0.7072135785007072,0.586,0.3067440361603017,1.0,93,0,36,2.6445529460906982
PDC20,pdc_2020_0200001.xes,Sp-DisCoveR_no_i2e_e2i,500,414,86,0,0.2935153583617747,0.7072135785007072,0.586,0.3067440361603017,1.0,93,0,36,2.7742788791656494
PDC20,pdc_2020_1010111.xes,DisCoveR,521,377,102,0,0.35111876075731496,0.7343199436222693,0.6064718162839249,0.3514900394725076,1.0,26,0,18,0.04959607124328613
PDC20,pdc_2020_1010111.xes,Sp-DisCoveR,521,377,102,0,0.35111876075731496,0.7343199436222693,0.6064718162839249,0.3514900394725076,1.0,23,1,19,0.582324743270874
PDC20,pdc_2020_1010111.xes,Sp-DisCoveR_no_i2e_e2i,521,378,101,0,0.3482758620689655,0.7338028169014085,0.605427974947808,0.34956822229979934,1.0,21,1,19,0.5843939781188965
PDC20,pdc_2020_1201111.xes,DisCoveR,521,359,120,0,0.4006677796327212,0.7437544610992148,0.6252609603340292,0.38512382995021355,1.0,33,0,22,0.19431328773498535
PDC20,pdc_2020_1201111.xes,Sp-DisCoveR,521,356,123,0,0.40863787375415284,0.7453505007153075,0.6283924843423799,0.3905744806744499,1.0,33,0,22,1.3533575534820557
PDC20,pdc_2020_1201111.xes,Sp-DisCoveR_no_i2e_e2i,521,356,123,0,0.40863787375415284,0.7453505007153075,0.6283924843423799,0.3905744806744499,1.0,33,0,22,1.22324800491333
PDC20,pdc_2020_0211100.xes,DisCoveR,528,244,228,0,0.6514285714285714,0.8123076923076923,0.7415254237288136,0.574784085906555,1.0,38,0,24,0.15084290504455566
PDC20,pdc_2020_0211100.xes,Sp-DisCoveR,528,244,228,0,0.6514285714285714,0.8123076923076923,0.7415254237288136,0.574784085906555,1.0,38,0,24,1.1413195133209229
PDC20,pdc_2020_0211100.xes,Sp-DisCoveR_no_i2e_e2i,528,244,228,0,0.6514285714285714,0.8123076923076923,0.7415254237288136,0.574784085906555,1.0,38,0,24,1.1486225128173828
PDC20,pdc_2020_1001101.xes,DisCoveR,524,382,94,0,0.32982456140350874,0.7328671328671329,0.5987394957983193,0.33795742707158577,1.0,22,0,16,0.04911208152770996
PDC20,pdc_2020_1001101.xes,Sp-DisCoveR,524,378,98,0,0.34146341463414637,0.7349228611500701,0.6029411764705882,0.3458373830287808,1.0,22,0,16,0.5373451709747314
PDC20,pdc_2020_1001101.xes,Sp-DisCoveR_no_i2e_e2i,524,378,98,0,0.34146341463414637,0.7349228611500701,0.6029411764705882,0.3458373830287808,1.0,22,0,16,0.5376439094543457
PDC20,pdc_2020_0201100.xes,DisCoveR,555,268,177,0,0.5691318327974276,0.8055152394775037,0.698876404494382,0.5179086942108647,1.0,38,0,24,0.2245938777923584
PDC20,pdc_2020_0201100.xes,Sp-DisCoveR,555,268,177,0,0.5691318327974276,0.8055152394775037,0.698876404494382,0.5179086942108647,1.0,38,0,24,1.5615730285644531
PDC20,pdc_2020_0201100.xes,Sp-DisCoveR_no_i2e_e2i,555,268,177,0,0.5691318327974276,0.8055152394775037,0.698876404494382,0.5179086942108647,1.0,38,0,24,1.4514577388763428
PDC20,pdc_2020_0111001.xes,DisCoveR,530,428,42,0,0.1640625,0.7123655913978495,0.5446808510638298,0.22234680665507045,1.0,11,0,24,0.11029863357543945
PDC20,pdc_2020_0111001.xes,Sp-DisCoveR,530,428,42,0,0.1640625,0.7123655913978495,0.5446808510638298,0.22234680665507045,1.0,11,0,24,0.95253586769104
PDC20,pdc_2020_0111001.xes,Sp-DisCoveR_no_i2e_e2i,530,428,42,0,0.1640625,0.7123655913978495,0.5446808510638298,0.22234680665507045,1.0,11,0,24,0.9554014205932617
PDC20,pdc_2020_0100011.xes,DisCoveR,506,388,106,0,0.35333333333333333,0.7228571428571428,0.6072874493927125,0.34849452312179796,1.0,43,0,29,0.23138117790222168
PDC20,pdc_2020_0100011.xes,Sp-DisCoveR,506,382,112,0,0.36963696369636967,0.7259684361549497,0.6133603238866396,0.3594299913246012,1.0,43,0,29,1.6999948024749756
PDC20,pdc_2020_0100011.xes,Sp-DisCoveR_no_i2e_e2i,506,382,112,0,0.36963696369636967,0.7259684361549497,0.6133603238866396,0.3594299913246012,1.0,43,0,29,1.5744123458862305
PDC20,pdc_2020_1210000.xes,DisCoveR,510,240,250,0,0.6756756756756758,0.8095238095238095,0.7551020408163265,0.5890150893739515,1.0,160,0,36,0.291414737701416
PDC20,pdc_2020_1210000.xes,Sp-DisCoveR,510,237,253,0,0.6810228802153432,0.81145584725537,0.7581632653061224,0.593727285184889,1.0,169,1,37,2.137763500213623
PDC20,pdc_2020_1210000.xes,Sp-DisCoveR_no_i2e_e2i,510,237,253,0,0.6810228802153432,0.81145584725537,0.7581632653061224,0.593727285184889,1.0,164,1,37,1.9793155193328857
PDC20,pdc_2020_0110000.xes,DisCoveR,513,211,276,0,0.7234600262123198,0.8294260307194826,0.7833675564681725,0.6336938026740027,1.0,132,0,32,0.170912504196167
PDC20,pdc_2020_0110000.xes,Sp-DisCoveR,513,211,276,0,0.7234600262123198,0.8294260307194826,0.7833675564681725,0.6336938026740027,1.0,132,0,32,1.4086854457855225
PDC20,pdc_2020_0110000.xes,Sp-DisCoveR_no_i2e_e2i,513,211,276,0,0.7234600262123198,0.8294260307194826,0.7833675564681725,0.6336938026740027,1.0,132,0,32,1.399622917175293
PDC20,pdc_2020_0011110.xes,DisCoveR,560,81,359,0,0.8986232790988736,0.93255620316403,0.9079545454545455,0.8442788011586843,1.0,33,0,14,0.0355377197265625
PDC20,pdc_2020_0011110.xes,Sp-DisCoveR,560,74,366,0,0.9081885856079405,0.9380234505862647,0.9159090909090909,0.8571633411457074,1.0,29,1,15,0.5533652305603027
PDC20,pdc_2020_0011110.xes,Sp-DisCoveR_no_i2e_e2i,560,74,366,0,0.9081885856079405,0.9380234505862647,0.9159090909090909,0.8571633411457074,1.0,29,1,15,0.4447770118713379
PDC20,pdc_2020_1210101.xes,DisCoveR,510,358,128,4,0.41625750832132424,0.7380607814761215,0.6277961922146964,0.37739902642335965,1.0,130,0,36,0.2155168056488037
PDC20,pdc_2020_1210101.xes,Sp-DisCoveR,510,358,128,4,0.41625750832132424,0.7380607814761215,0.6277961922146964,0.37739902642335965,1.0,130,0,36,1.6526033878326416
PDC20,pdc_2020_1210101.xes,Sp-DisCoveR_no_i2e_e2i,510,358,128,4,0.41625750832132424,0.7380607814761215,0.6277961922146964,0.37739902642335965,1.0,130,0,36,1.7914981842041016
PDC20,pdc_2020_1210111.xes,DisCoveR,520,300,175,5,0.5370711914422721,0.7732342007434944,0.6794486215538847,0.46650188189758995,1.0,120,0,32,0.22756624221801758
PDC20,pdc_2020_1210111.xes,Sp-DisCoveR,520,300,175,5,0.5370711914422721,0.7732342007434944,0.6794486215538847,0.46650188189758995,1.0,120,0,32,1.6202785968780518
PDC20,pdc_2020_1210111.xes,Sp-DisCoveR_no_i2e_e2i,520,300,175,5,0.5370711914422721,0.7732342007434944,0.6794486215538847,0.46650188189758995,1.0,120,0,32,1.6095256805419922
PDC20,pdc_2020_0001100.xes,DisCoveR,572,25,403,0,0.9699157641395909,0.9786142001710864,0.9707943925233644,0.949820387716801,1.0,49,0,16,0.057315826416015625
PDC20,pdc_2020_0001100.xes,Sp-DisCoveR,572,11,417,0,0.98698224852071,0.9904761904761905,0.9871495327102804,0.9777096011527198,1.0,45,1,17,0.5570149421691895
PDC20,pdc_2020_0001100.xes,Sp-DisCoveR_no_i2e_e2i,572,11,417,0,0.98698224852071,0.9904761904761905,0.9871495327102804,0.9777096011527198,1.0,45,1,17,0.5600261688232422
PDC20,pdc_2020_1100001.xes,DisCoveR,498,422,80,0,0.274914089347079,0.7023977433004231,0.5796812749003984,0.2937067263237644,1.0,71,0,32,0.21351027488708496
PDC20,pdc_2020_1100001.xes,Sp-DisCoveR,498,410,92,0,0.30976430976430974,0.7083926031294452,0.5916334661354582,0.317039812309298,1.0,71,0,32,1.6731531620025635
PDC20,pdc_2020_1100001.xes,Sp-DisCoveR_no_i2e_e2i,498,410,92,0,0.30976430976430974,0.7083926031294452,0.5916334661354582,0.317039812309298,1.0,71,0,32,1.549755573272705
PDC20,pdc_2020_1011011.xes,DisCoveR,538,407,55,0,0.21276595744680848,0.7255563047875928,0.5595238095238095,0.2603368169342337,1.0,9,0,14,0.03684544563293457
PDC20,pdc_2020_1011011.xes,Sp-DisCoveR,538,407,55,0,0.21276595744680848,0.7255563047875928,0.5595238095238095,0.2603368169342337,1.0,9,0,14,0.45992422103881836
PDC20,pdc_2020_1011011.xes,Sp-DisCoveR_no_i2e_e2i,538,407,55,0,0.21276595744680848,0.7255563047875928,0.5595238095238095,0.2603368169342337,1.0,9,0,14,0.45931482315063477
PDC20,pdc_2020_0000101.xes,DisCoveR,550,366,84,0,0.3146067415730337,0.7503410641200546,0.5933333333333334,0.3347857730373839,1.0,28,0,20,0.07117581367492676
PDC20,pdc_2020_0000101.xes,Sp-DisCoveR,550,366,84,0,0.3146067415730337,0.7503410641200546,0.5933333333333334,0.3347857730373839,1.0,28,0,20,0.7006826400756836
PDC20,pdc_2020_0000101.xes,Sp-DisCoveR_no_i2e_e2i,550,366,84,0,0.3146067415730337,0.7503410641200546,0.5933333333333334,0.3347857730373839,1.0,28,0,20,0.7047228813171387
PDC20,pdc_2020_1211010.xes,DisCoveR,503,227,270,0,0.7040417209908736,0.8158961881589619,0.7716297786720322,0.6118236353274477,1.0,60,0,22,0.16613125801086426
PDC20,pdc_2020_1211010.xes,Sp-DisCoveR,503,221,276,0,0.7141009055627425,0.8198859005704973,0.7776659959758552,0.6211422288345793,1.0,61,1,23,1.2825281620025635
PDC20,pdc_2020_1211010.xes,Sp-DisCoveR_no_i2e_e2i,503,224,273,0,0.7090909090909091,0.8178861788617886,0.7746478873239437,0.6164813124451283,1.0,57,1,23,1.1350126266479492
PDC20,pdc_2020_0210001.xes,DisCoveR,514,393,93,0,0.32124352331606215,0.7234342012667137,0.595679012345679,0.32930722225262177,1.0,86,0,36,0.3074049949645996
PDC20,pdc_2020_0210001.xes,Sp-DisCoveR,514,391,95,0,0.32702237521514627,0.7244538407329105,0.5977366255144033,0.333196889065098,1.0,86,0,36,2.155064105987549
PDC20,pdc_2020_0210001.xes,Sp-DisCoveR_no_i2e_e2i,514,391,95,0,0.32702237521514627,0.7244538407329105,0.5977366255144033,0.333196889065098,1.0,86,0,36,2.028987407684326
PDC20,pdc_2020_1111111.xes,DisCoveR,508,398,94,0,0.32081911262798635,0.7185289957567185,0.5955284552845529,0.32730235693885945,1.0,32,0,22,0.09441041946411133
PDC20,pdc_2020_1111111.xes,Sp-DisCoveR,508,398,94,0,0.32081911262798635,0.7185289957567185,0.5955284552845529,0.32730235693885945,1.0,32,0,22,0.8382744789123535
PDC20,pdc_2020_1111111.xes,Sp-DisCoveR_no_i2e_e2i,508,398,94,0,0.32081911262798635,0.7185289957567185,0.5955284552845529,0.32730235693885945,1.0,32,0,22,0.8456935882568359
PDC20,pdc_2020_0000010.xes,DisCoveR,496,95,409,0,0.895947426067908,0.9126034958601655,0.9057539682539683,0.8252651079025343,1.0,60,0,18,0.21612930297851562
PDC20,pdc_2020_0000010.xes,Sp-DisCoveR,496,95,409,0,0.895947426067908,0.9126034958601655,0.9057539682539683,0.8252651079025343,1.0,54,1,19,0.7343435287475586
PDC20,pdc_2020_0000010.xes,Sp-DisCoveR_no_i2e_e2i,496,95,409,0,0.895947426067908,0.9126034958601655,0.9057539682539683,0.8252651079025343,1.0,54,1,19,0.7361404895782471
PDC20,pdc_2020_1010000.xes,DisCoveR,490,11,499,0,0.9890981169474726,0.9889001009081735,0.9892156862745098,0.9782376231791705,1.0,74,0,20,0.06961774826049805
PDC20,pdc_2020_1010000.xes,Sp-DisCoveR,490,11,499,0,0.9890981169474726,0.9889001009081735,0.9892156862745098,0.9782376231791705,1.0,70,1,21,0.7074964046478271
PDC20,pdc_2020_1010000.xes,Sp-DisCoveR_no_i2e_e2i,490,12,498,0,0.988095238095238,0.9879032258064516,0.9882352941176471,0.9762830848802487,1.0,66,1,21,0.8191738128662109
PDC20,pdc_2020_0110001.xes,DisCoveR,513,377,110,0,0.3685092127303183,0.7312900926585887,0.6129363449691991,0.36082410346129845,1.0,53,0,32,0.2957792282104492
PDC20,pdc_2020_0110001.xes,Sp-DisCoveR,513,377,110,0,0.3685092127303183,0.7312900926585887,0.6129363449691991,0.36082410346129845,1.0,53,0,32,1.6231911182403564
PDC20,pdc_2020_0110001.xes,Sp-DisCoveR_no_i2e_e2i,513,377,110,0,0.3685092127303183,0.7312900926585887,0.6129363449691991,0.36082410346129845,1.0,53,0,32,1.238884687423706
PDC20,pdc_2020_0210010.xes,DisCoveR,495,285,220,0,0.6068965517241379,0.7764705882352941,0.7178217821782178,0.5258004451778987,1.0,135,0,32,0.4186890125274658
PDC20,pdc_2020_0210010.xes,Sp-DisCoveR,495,285,220,0,0.6068965517241379,0.7764705882352941,0.7178217821782178,0.5258004451778987,1.0,135,0,32,1.8098344802856445
PDC20,pdc_2020_0210010.xes,Sp-DisCoveR_no_i2e_e2i,495,285,220,0,0.6068965517241379,0.7764705882352941,0.7178217821782178,0.5258004451778987,1.0,135,0,32,2.1351819038391113
PDC20,pdc_2020_0111011.xes,DisCoveR,524,443,33,0,0.12966601178781925,0.7028839704896043,0.5346638655462185,0.19382326274045567,1.0,5,0,22,0.17113614082336426
PDC20,pdc_2020_0111011.xes,Sp-DisCoveR,524,443,33,0,0.12966601178781925,0.7028839704896043,0.5346638655462185,0.19382326274045567,1.0,5,0,22,0.8861534595489502
PDC20,pdc_2020_0111011.xes,Sp-DisCoveR_no_i2e_e2i,524,443,33,0,0.12966601178781925,0.7028839704896043,0.5346638655462185,0.19382326274045567,1.0,5,0,22,1.0413153171539307
PDC20,pdc_2020_1211011.xes,DisCoveR,503,387,110,0,0.3624382207578254,0.7221823402727926,0.6106639839034205,0.3536772600512358,1.0,38,0,22,0.16269946098327637
PDC20,pdc_2020_1211011.xes,Sp-DisCoveR,503,387,110,0,0.3624382207578254,0.7221823402727926,0.6106639839034205,0.3536772600512358,1.0,38,0,22,1.1953036785125732
PDC20,pdc_2020_1211011.xes,Sp-DisCoveR_no_i2e_e2i,503,387,110,0,0.3624382207578254,0.7221823402727926,0.6106639839034205,0.3536772600512358,1.0,38,0,22,1.06483793258667
PDC20,pdc_2020_1211001.xes,DisCoveR,526,390,84,0,0.3010752688172043,0.7295423023578362,0.5886075949367089,0.3190036170987278,1.0,36,0,24,0.16235733032226562
PDC20,pdc_2020_1211001.xes,Sp-DisCoveR,526,390,84,0,0.3010752688172043,0.7295423023578362,0.5886075949367089,0.3190036170987278,1.0,36,0,24,1.1601824760437012
PDC20,pdc_2020_1211001.xes,Sp-DisCoveR_no_i2e_e2i,526,390,84,0,0.3010752688172043,0.7295423023578362,0.5886075949367089,0.3190036170987278,1.0,36,0,24,1.2377128601074219
PDC20,pdc_2020_0110111.xes,DisCoveR,563,311,126,0,0.4476021314387212,0.7835768963117606,0.6441647597254004,0.4309660260609475,1.0,69,0,29,0.14006400108337402
PDC20,pdc_2020_0110111.xes,Sp-DisCoveR,563,311,126,0,0.4476021314387212,0.7835768963117606,0.6441647597254004,0.4309660260609475,1.0,69,0,29,1.4154529571533203
PDC20,pdc_2020_0110111.xes,Sp-DisCoveR_no_i2e_e2i,563,311,126,0,0.4476021314387212,0.7835768963117606,0.6441647597254004,0.4309660260609475,1.0,69,0,29,1.203763484954834
PDC20,pdc_2020_0001001.xes,DisCoveR,507,486,7,0,0.027999999999999997,0.676,0.5070993914807302,0.08514416990695521,1.0,9,0,16,0.05542278289794922
PDC20,pdc_2020_0001001.xes,Sp-DisCoveR,507,486,7,0,0.027999999999999997,0.676,0.5070993914807302,0.08514416990695521,1.0,9,0,16,0.5682206153869629
PDC20,pdc_2020_0001001.xes,Sp-DisCoveR_no_i2e_e2i,507,486,7,0,0.027999999999999997,0.676,0.5070993914807302,0.08514416990695521,1.0,9,0,16,0.7665741443634033
PDC20,pdc_2020_1200011.xes,DisCoveR,495,376,129,0,0.4069400630914827,0.7247437774524158,0.6277227722772277,0.3810155391186709,1.0,131,0,32,0.5330939292907715
PDC20,pdc_2020_1200011.xes,Sp-DisCoveR,495,376,129,0,0.4069400630914827,0.7247437774524158,0.6277227722772277,0.3810155391186709,1.0,128,1,33,2.311028480529785
PDC20,pdc_2020_1200011.xes,Sp-DisCoveR_no_i2e_e2i,495,380,125,0,0.3968253968253968,0.7226277372262774,0.6237623762376238,0.37420353892385894,1.0,116,1,33,2.4002602100372314
PDC20,pdc_2020_1210010.xes,DisCoveR,492,240,268,0,0.6907216494845361,0.8039215686274509,0.7637795275590551,0.5954736544232435,1.0,146,0,32,0.28931427001953125
PDC20,pdc_2020_1210010.xes,Sp-DisCoveR,492,236,272,0,0.6974358974358975,0.8065573770491804,0.7677165354330708,0.6015468508995103,1.0,155,1,33,1.903355360031128
PDC20,pdc_2020_1210010.xes,Sp-DisCoveR_no_i2e_e2i,492,237,271,0,0.6957637997432606,0.8058968058968059,0.7667322834645669,0.600028082252212,1.0,150,1,33,1.8664846420288086
PDC20,pdc_2020_1210100.xes,DisCoveR,514,238,248,0,0.67574931880109,0.8120063191153237,0.7551440329218106,0.5905821886922771,1.0,167,0,36,0.3760366439819336
PDC20,pdc_2020_1210100.xes,Sp-DisCoveR,514,238,248,0,0.67574931880109,0.8120063191153237,0.7551440329218106,0.5905821886922771,1.0,164,1,37,1.9071826934814453
PDC20,pdc_2020_1210100.xes,Sp-DisCoveR_no_i2e_e2i,514,238,248,0,0.67574931880109,0.8120063191153237,0.7551440329218106,0.5905821886922771,1.0,158,1,37,1.745967149734497
PDC20,pdc_2020_0101111.xes,DisCoveR,516,433,51,0,0.19065420560747665,0.7044368600682595,0.5526859504132231,0.239361419561168,1.0,7,0,22,0.13381314277648926
PDC20,pdc_2020_0101111.xes,Sp-DisCoveR,516,433,51,0,0.19065420560747665,0.7044368600682595,0.5526859504132231,0.239361419561168,1.0,7,0,22,1.118988275527954
PDC20,pdc_2020_0101111.xes,Sp-DisCoveR_no_i2e_e2i,516,433,51,0,0.19065420560747665,0.7044368600682595,0.5526859504132231,0.239361419561168,1.0,7,0,22,0.9948413372039795
PDC20,pdc_2020_0200100.xes,DisCoveR,519,291,190,0,0.5663189269746647,0.7810383747178329,0.6975051975051976,0.5030897068110747,1.0,136,0,36,0.5299968719482422
PDC20,pdc_2020_0200100.xes,Sp-DisCoveR,519,291,190,0,0.5663189269746647,0.7810383747178329,0.6975051975051976,0.5030897068110747,1.0,136,0,36,2.334538698196411
PDC20,pdc_2020_0200100.xes,Sp-DisCoveR_no_i2e_e2i,519,291,190,0,0.5663189269746647,0.7810383747178329,0.6975051975051976,0.5030897068110747,1.0,136,0,36,2.32826566696167
PDC20,pdc_2020_0201110.xes,DisCoveR,531,283,186,0,0.5679389312977099,0.7895910780669145,0.6982942430703625,0.508633673612055,1.0,36,0,22,0.3441429138183594
PDC20,pdc_2020_0201110.xes,Sp-DisCoveR,531,283,186,0,0.5679389312977099,0.7895910780669145,0.6982942430703625,0.508633673612055,1.0,36,0,22,1.389124870300293
PDC20,pdc_2020_0201110.xes,Sp-DisCoveR_no_i2e_e2i,531,283,186,0,0.5679389312977099,0.7895910780669145,0.6982942430703625,0.508633673612055,1.0,36,0,22,1.3598980903625488
PDC20,pdc_2020_1011101.xes,DisCoveR,552,402,46,0,0.1862348178137652,0.7330677290836654,0.5513392857142857,0.24374474445459599,1.0,21,0,16,0.03226041793823242
PDC20,pdc_2020_1011101.xes,Sp-DisCoveR,552,402,46,0,0.1862348178137652,0.7330677290836654,0.5513392857142857,0.24374474445459599,1.0,21,0,16,0.5618512630462646
PDC20,pdc_2020_1011101.xes,Sp-DisCoveR_no_i2e_e2i,552,402,46,0,0.1862348178137652,0.7330677290836654,0.5513392857142857,0.24374474445459599,1.0,21,0,16,0.4630157947540283
PDC20,pdc_2020_0100001.xes,DisCoveR,513,430,57,0,0.20955882352941177,0.7046703296703297,0.5585215605749486,0.25233400652359056,1.0,51,0,32,0.2839376926422119
PDC20,pdc_2020_0100001.xes,Sp-DisCoveR,513,430,57,0,0.20955882352941177,0.7046703296703297,0.5585215605749486,0.25233400652359056,1.0,51,0,32,1.5857486724853516
PDC20,pdc_2020_0100001.xes,Sp-DisCoveR_no_i2e_e2i,513,430,57,0,0.20955882352941177,0.7046703296703297,0.5585215605749486,0.25233400652359056,1.0,51,0,32,1.6936724185943604
PDC20,pdc_2020_0111111.xes,DisCoveR,561,368,71,0,0.2784313725490196,0.7530201342281879,0.5808656036446469,0.3125147269542465,1.0,11,0,22,0.0899960994720459
PDC20,pdc_2020_0111111.xes,Sp-DisCoveR,561,368,71,0,0.2784313725490196,0.7530201342281879,0.5808656036446469,0.3125147269542465,1.0,11,0,22,0.9192872047424316
PDC20,pdc_2020_0111111.xes,Sp-DisCoveR_no_i2e_e2i,561,368,71,0,0.2784313725490196,0.7530201342281879,0.5808656036446469,0.3125147269542465,1.0,11,0,22,0.7969298362731934
PDC20,pdc_2020_0000111.xes,DisCoveR,552,405,43,0,0.17515274949083506,0.731610337972167,0.5479910714285714,0.23529288282387184,1.0,11,0,18,0.07870650291442871
PDC20,pdc_2020_0000111.xes,Sp-DisCoveR,552,405,43,0,0.17515274949083506,0.731610337972167,0.5479910714285714,0.23529288282387184,1.0,11,0,18,0.6478772163391113
PDC20,pdc_2020_0000111.xes,Sp-DisCoveR_no_i2e_e2i,552,405,43,0,0.17515274949083506,0.731610337972167,0.5479910714285714,0.23529288282387184,1.0,11,0,18,0.6399250030517578
PDC20,pdc_2020_0210000.xes,DisCoveR,514,302,184,0,0.5492537313432836,0.7729323308270677,0.6893004115226338,0.48834557517271415,1.0,148,0,36,0.2980337142944336
PDC20,pdc_2020_0210000.xes,Sp-DisCoveR,514,302,184,0,0.5492537313432836,0.7729323308270677,0.6893004115226338,0.48834557517271415,1.0,148,0,36,2.343773126602173
PDC20,pdc_2020_0210000.xes,Sp-DisCoveR_no_i2e_e2i,514,302,184,0,0.5492537313432836,0.7729323308270677,0.6893004115226338,0.48834557517271415,1.0,148,0,36,2.3474721908569336
PDC20,pdc_2020_1100010.xes,DisCoveR,518,206,276,0,0.7282321899736147,0.8341384863123994,0.7863070539419087,0.6400687418665787,1.0,116,0,29,0.2532169818878174
PDC20,pdc_2020_1100010.xes,Sp-DisCoveR,518,200,282,0,0.7382198952879581,0.8381877022653722,0.7925311203319503,0.6496862759763837,1.0,116,1,30,1.800832748413086
PDC20,pdc_2020_1100010.xes,Sp-DisCoveR_no_i2e_e2i,518,201,281,0,0.7365661861074705,0.8375101050929669,0.79149377593361,0.648082173256122,1.0,112,1,30,1.59722900390625
PDC20,pdc_2020_1111001.xes,DisCoveR,513,406,81,0,0.2852112676056338,0.7164804469273743,0.5831622176591376,0.3047045614519315,1.0,29,0,24,0.10515642166137695
PDC20,pdc_2020_1111001.xes,Sp-DisCoveR,513,406,81,0,0.2852112676056338,0.7164804469273743,0.5831622176591376,0.3047045614519315,1.0,29,0,24,1.0167043209075928
PDC20,pdc_2020_1111001.xes,Sp-DisCoveR_no_i2e_e2i,513,406,81,0,0.2852112676056338,0.7164804469273743,0.5831622176591376,0.3047045614519315,1.0,29,0,24,1.0562243461608887
PDC20,pdc_2020_0201000.xes,DisCoveR,496,292,212,0,0.5921787709497206,0.7725856697819314,0.7103174603174603,0.5145533283434188,1.0,44,0,24,0.29326891899108887
